==== gpt2_W_QKV (128,768,768), iters=1000 ====
Iter 576: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 577: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 578: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 579: total=1.99 ms, PRG=0.07 ms, comm=1.03 ms, GEMM=0.28 ms
Iter 580: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 581: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 582: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 583: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 584: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 585: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 586: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 587: total=2.03 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 588: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 589: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 590: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 591: total=1.98 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 592: total=1.98 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 593: total=2.07 ms, PRG=0.07 ms, comm=1.13 ms, GEMM=0.27 ms
Iter 594: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 595: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 596: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 597: total=2.03 ms, PRG=0.08 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 598: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 599: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 600: total=1.99 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 601: total=2.00 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 602: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 603: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 604: total=2.03 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 605: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 606: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 607: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 608: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 609: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 610: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 611: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 612: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 613: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 614: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 615: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 616: total=1.99 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 617: total=2.01 ms, PRG=0.07 ms, comm=1.15 ms, GEMM=0.27 ms
Iter 618: total=2.02 ms, PRG=0.07 ms, comm=1.15 ms, GEMM=0.27 ms
Iter 619: total=1.98 ms, PRG=0.07 ms, comm=1.11 ms, GEMM=0.27 ms
Iter 620: total=2.00 ms, PRG=0.07 ms, comm=1.13 ms, GEMM=0.27 ms
Iter 621: total=2.06 ms, PRG=0.07 ms, comm=1.17 ms, GEMM=0.27 ms
Iter 622: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.28 ms
Iter 623: total=2.16 ms, PRG=0.07 ms, comm=1.20 ms, GEMM=0.28 ms
Iter 624: total=2.11 ms, PRG=0.07 ms, comm=1.14 ms, GEMM=0.28 ms
Iter 625: total=2.13 ms, PRG=0.07 ms, comm=1.17 ms, GEMM=0.28 ms
Iter 626: total=2.04 ms, PRG=0.07 ms, comm=1.11 ms, GEMM=0.28 ms
Iter 627: total=2.06 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.28 ms
Iter 628: total=2.01 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 629: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 630: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 631: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 632: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 633: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 634: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 635: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 636: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 637: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 638: total=2.03 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 639: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 640: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 641: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 642: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 643: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 644: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 645: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 646: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 647: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 648: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 649: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 650: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 651: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 652: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 653: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 654: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 655: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 656: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 657: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 658: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 659: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 660: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 661: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 662: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 663: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 664: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 665: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 666: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 667: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 668: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 669: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 670: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 671: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 672: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 673: total=2.03 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 674: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 675: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 676: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 677: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 678: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 679: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 680: total=2.02 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 681: total=2.04 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 682: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 683: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 684: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 685: total=2.02 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.29 ms
Iter 686: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.28 ms
Iter 687: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 688: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 689: total=2.02 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 690: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 691: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 692: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 693: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 694: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 695: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 696: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 697: total=1.98 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 698: total=1.98 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 699: total=1.96 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 700: total=2.05 ms, PRG=0.07 ms, comm=1.14 ms, GEMM=0.27 ms
Iter 701: total=2.05 ms, PRG=0.07 ms, comm=1.12 ms, GEMM=0.27 ms
Iter 702: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 703: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 704: total=2.00 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 705: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 706: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 707: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 708: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 709: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 710: total=2.04 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 711: total=2.05 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 712: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 713: total=2.03 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 714: total=2.00 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 715: total=1.98 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 716: total=1.98 ms, PRG=0.07 ms, comm=1.11 ms, GEMM=0.27 ms
Iter 717: total=2.06 ms, PRG=0.07 ms, comm=1.13 ms, GEMM=0.27 ms
Iter 718: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 719: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 720: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 721: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.28 ms
Iter 722: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 723: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 724: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 725: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 726: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 727: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 728: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 729: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 730: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 731: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 732: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 733: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 734: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 735: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 736: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 737: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 738: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 739: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 740: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 741: total=2.03 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 742: total=2.05 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 743: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 744: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 745: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.28 ms
Iter 746: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 747: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 748: total=2.03 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 749: total=2.03 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 750: total=2.02 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 751: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 752: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 753: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 754: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 755: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 756: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 757: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 758: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 759: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 760: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 761: total=1.98 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 762: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 763: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 764: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 765: total=2.01 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 766: total=1.99 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 767: total=2.07 ms, PRG=0.07 ms, comm=1.13 ms, GEMM=0.27 ms
Iter 768: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 769: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.28 ms
Iter 770: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 771: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 772: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 773: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 774: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 775: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 776: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 777: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 778: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 779: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 780: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 781: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 782: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 783: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 784: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 785: total=2.02 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 786: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 787: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 788: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 789: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 790: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 791: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 792: total=1.95 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 793: total=2.07 ms, PRG=0.07 ms, comm=1.13 ms, GEMM=0.27 ms
Iter 794: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 795: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 796: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 797: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 798: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 799: total=2.00 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 800: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 801: total=2.04 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.28 ms
Iter 802: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 803: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 804: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 805: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 806: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 807: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 808: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 809: total=2.00 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 810: total=2.02 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 811: total=2.03 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.28 ms
Iter 812: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 813: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 814: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 815: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 816: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 817: total=2.05 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 818: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 819: total=2.04 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.28 ms
Iter 820: total=1.97 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 821: total=2.04 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 822: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 823: total=2.01 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 824: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 825: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 826: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 827: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 828: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 829: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 830: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 831: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 832: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 833: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 834: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 835: total=1.97 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 836: total=2.01 ms, PRG=0.07 ms, comm=1.12 ms, GEMM=0.27 ms
Iter 837: total=2.06 ms, PRG=0.07 ms, comm=1.14 ms, GEMM=0.27 ms
Iter 838: total=2.04 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.28 ms
Iter 839: total=2.04 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 840: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.29 ms
Iter 841: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 842: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 843: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 844: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 845: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 846: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 847: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 848: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 849: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 850: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 851: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 852: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 853: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 854: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 855: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 856: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 857: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 858: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 859: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 860: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 861: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 862: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 863: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 864: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 865: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 866: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
